,Date,Forecast or Actual?,lat,long,Morning_Temp,Day_Temp,Evening_Temp,Night_Temp,Morning_FeelsLike,Day_FeelsLike,Evening_FeelsLike,Night_FeelsLike,Pressure,Rain_in,Snow_in,Wind_Speed,Wind_Gust,Wind_Direction_Deg,Moon_Phase,Cloudiness_%
0,01/15/2022,7-Day Forecast,37,-106,18.79,33.27,29.17,24.54,11.79,31.1,22.28,18.58,1019.57,0.0,0.01,8.19,9.29,219.0,0.53,10.0
0,01/15/2022,7-Day Forecast,36,-106,28.18,43.12,40.43,33.42,25.35,39.55,37.01,29.89,1019.43,0.03,0.01,9.55,12.0,Wind direction varies,0.53,19.0
0,01/15/2022,7-Day Forecast,35,-106,29.78,45.58,42.28,35.27,24.14,40.67,36.16,29.43,1018.14,0.02,0.13,15.51,20.31,Wind direction varies,0.53,33.0
0,01/15/2022,7-Day Forecast,34,-106,31.75,46.66,43.83,36.73,26.49,42.42,38.86,31.48,1018.86,0.1,0.0,15.36,22.74,Wind direction varies,0.53,53.0
0,01/15/2022,7-Day Forecast,33,-106,40.79,51.48,49.32,45.15,39.09,48.16,46.65,43.51,1019.71,0.21,0.0,8.62,12.12,Wind direction varies,0.53,60.0
0,01/15/2022,7-Day Forecast,32,-106,39.7,47.69,48.04,43.98,35.72,44.75,44.9,40.84,1019.86,0.19,0.0,15.76,21.0,Wind direction varies,0.53,62.0
0,01/15/2022,7-Day Forecast,31,-106,43.95,52.63,52.7,48.39,40.7,49.42,49.9,45.56,1019.71,0.15,0.0,14.72,21.13,Wind direction varies,0.53,98.0
0,01/15/2022,7-Day Forecast,49,-105,13.84,15.54,10.9,7.41,4.2,8.49,2.35,-1.51,1022.43,0.0,0.22,13.88,28.74,Wind direction varies,0.53,84.0
0,01/15/2022,7-Day Forecast,48,-105,16.18,19.01,12.62,10.24,7.98,13.27,3.12,1.07,1022.14,0.0,0.17,12.18,25.45,Wind direction varies,0.53,80.0
0,01/15/2022,7-Day Forecast,47,-105,18.79,24.06,19.29,16.47,11.98,15.21,10.31,8.0,1021.29,0.0,0.09,14.01,25.19,Wind direction varies,0.53,85.0
0,01/15/2022,7-Day Forecast,46,-105,22.3,28.44,23.25,22.44,12.82,21.12,16.32,14.26,1020.86,0.0,0.18,14.19,26.99,Wind direction varies,0.53,56.0
0,01/15/2022,7-Day Forecast,45,-105,23.39,29.66,25.67,24.42,14.15,20.69,19.45,15.56,1020.29,0.0,0.16,14.92,27.98,Wind direction varies,0.53,62.0
0,01/15/2022,7-Day Forecast,44,-105,24.71,35.19,29.68,27.08,15.42,28.09,21.67,17.83,1017.86,0.0,0.03,17.07,25.77,Wind direction varies,0.53,67.0
0,01/15/2022,7-Day Forecast,43,-105,27.09,39.79,35.21,30.6,18.54,33.76,27.93,22.64,1017.0,0.0,0.02,16.4,26.92,Wind direction varies,0.53,64.0
0,01/15/2022,7-Day Forecast,42,-105,31.7,41.21,37.21,33.02,22.64,33.5,30.42,23.96,1016.71,0.0,0.02,24.59,43.31,277.0,0.53,60.0
0,01/15/2022,7-Day Forecast,41,-105,30.33,40.4,35.16,30.37,20.35,33.27,28.24,20.77,1015.0,0.0,0.1,22.97,39.02,Wind direction varies,0.53,51.0
0,01/15/2022,7-Day Forecast,40,-105,30.29,40.35,36.46,33.31,27.91,38.06,32.74,28.96,1016.57,0.0,0.0,8.07,12.19,Wind direction varies,0.53,43.0
0,01/15/2022,7-Day Forecast,39,-105,20.41,40.08,27.02,23.09,10.74,35.4,23.89,15.4,1012.29,0.0,0.01,9.64,18.57,263.0,0.53,30.0
0,01/15/2022,7-Day Forecast,38,-105,27.86,45.21,34.6,30.9,21.2,43.3,30.47,24.6,1013.43,0.01,0.01,9.82,9.06,254.0,0.53,31.0
0,01/15/2022,7-Day Forecast,37,-105,20.07,41.81,29.1,24.45,10.89,37.43,23.03,18.22,1013.0,0.01,0.01,11.45,14.1,251.0,0.53,14.0
0,01/15/2022,7-Day Forecast,36,-105,24.83,46.34,38.03,30.51,18.53,41.47,31.57,25.03,1015.14,0.01,0.02,15.35,20.56,Wind direction varies,0.53,9.0
0,01/15/2022,7-Day Forecast,35,-105,34.5,49.39,47.03,40.15,27.69,45.35,41.83,33.08,1017.14,0.25,0.0,21.73,34.74,Wind direction varies,0.53,32.0
0,01/15/2022,7-Day Forecast,34,-105,37.26,50.33,49.06,41.64,31.0,46.75,44.31,34.62,1018.0,0.07,0.0,22.29,37.43,Wind direction varies,0.53,46.0
0,01/15/2022,7-Day Forecast,33,-105,38.33,51.6,48.77,42.61,33.66,48.27,44.77,38.94,1018.43,0.09,0.0,15.37,21.68,Wind direction varies,0.53,71.0
0,01/15/2022,7-Day Forecast,32,-105,43.5,53.15,53.2,48.01,41.6,50.75,50.57,45.36,1020.14,0.15,0.0,13.82,18.31,Wind direction varies,0.53,69.0
0,01/15/2022,7-Day Forecast,31,-105,43.64,51.62,51.84,47.27,40.49,47.95,49.28,44.82,1020.29,0.34,0.0,14.59,20.11,Wind direction varies,0.53,76.0
0,01/15/2022,7-Day Forecast,30,-105,47.57,55.65,55.43,49.72,44.4,52.32,52.28,47.32,1019.86,0.23,0.0,12.6,16.98,Wind direction varies,0.53,83.0
0,01/15/2022,7-Day Forecast,49,-104,9.39,12.32,8.49,5.27,-0.38,3.03,-1.25,-4.35,1022.57,0.0,0.18,15.22,30.21,Wind direction varies,0.53,74.0
0,01/15/2022,7-Day Forecast,48,-104,13.6,18.87,13.08,8.77,5.88,12.11,5.57,2.52,1022.0,0.0,0.09,12.24,23.02,Wind direction varies,0.53,83.0
0,01/15/2022,7-Day Forecast,47,-104,18.22,22.96,16.09,16.06,7.91,15.41,5.84,5.93,1021.0,0.0,0.14,15.69,30.06,Wind direction varies,0.53,82.0
0,01/15/2022,7-Day Forecast,46,-104,22.33,29.43,24.89,22.35,12.37,21.26,16.81,12.72,1020.0,0.0,0.14,17.71,30.11,Wind direction varies,0.53,65.0
0,01/15/2022,7-Day Forecast,45,-104,23.1,32.51,28.14,24.85,14.42,25.39,19.72,15.03,1019.57,0.0,0.11,17.0,28.55,300.0,0.53,65.0
0,01/15/2022,7-Day Forecast,44,-104,19.08,28.03,19.89,18.62,13.13,18.96,13.9,14.06,1017.14,0.0,0.08,12.8,33.95,314.0,0.53,64.0
0,01/15/2022,7-Day Forecast,43,-104,27.21,39.75,34.11,29.66,20.28,32.73,26.78,21.91,1017.43,0.0,0.05,16.73,26.41,315.0,0.53,67.0
0,01/15/2022,7-Day Forecast,42,-104,28.4,41.3,36.85,31.31,21.95,35.57,29.81,24.5,1017.57,0.0,0.03,14.52,24.75,Wind direction varies,0.53,65.0
0,01/15/2022,7-Day Forecast,41,-104,26.34,37.64,32.84,29.26,18.11,29.35,24.9,20.46,1017.86,0.0,0.08,16.24,28.68,Wind direction varies,0.53,49.0
0,01/15/2022,7-Day Forecast,40,-104,29.22,41.76,38.16,33.84,23.06,37.34,33.23,27.72,1017.43,0.0,0.0,12.88,21.81,Wind direction varies,0.53,42.0
0,01/15/2022,7-Day Forecast,39,-104,27.02,41.3,37.08,31.14,19.25,35.03,30.55,23.87,1016.29,0.0,0.0,15.95,25.64,Wind direction varies,0.53,41.0
0,01/15/2022,7-Day Forecast,38,-104,30.09,44.94,43.62,36.97,25.56,41.56,39.23,32.68,1017.43,0.0,0.0,11.6,18.42,Wind direction varies,0.53,29.0
0,01/15/2022,7-Day Forecast,37,-104,29.5,44.46,40.32,35.4,22.91,39.66,35.44,29.95,1015.86,0.0,0.0,14.78,25.54,Wind direction varies,0.53,20.0
0,01/15/2022,7-Day Forecast,36,-104,30.29,46.11,43.41,35.01,21.98,40.56,38.07,28.09,1017.0,0.0,0.02,16.41,26.12,Wind direction varies,0.53,12.0
0,01/15/2022,7-Day Forecast,35,-104,33.92,49.43,49.53,39.68,27.1,44.45,46.55,35.17,1018.14,0.09,0.01,19.11,30.15,Wind direction varies,0.53,39.0
0,01/15/2022,7-Day Forecast,34,-104,35.5,52.53,48.23,40.29,28.74,47.98,44.07,33.46,1018.29,0.11,0.0,20.01,30.09,Wind direction varies,0.53,32.0
0,01/15/2022,7-Day Forecast,33,-104,38.46,52.6,48.58,42.98,32.23,48.14,44.18,37.0,1019.29,0.06,0.0,17.62,28.33,Wind direction varies,0.53,42.0
0,01/15/2022,7-Day Forecast,32,-104,44.34,55.12,54.12,50.27,40.56,51.21,50.99,46.68,1019.86,0.09,0.0,15.74,22.63,Wind direction varies,0.53,69.0
0,01/15/2022,7-Day Forecast,31,-104,45.04,53.69,52.02,49.03,40.75,50.66,49.33,46.75,1019.71,0.14,0.0,14.52,22.22,Wind direction varies,0.53,75.0
0,01/15/2022,7-Day Forecast,30,-104,45.27,55.43,53.65,49.02,41.95,52.07,51.35,46.33,1020.14,0.27,0.0,15.1,21.29,Wind direction varies,0.53,58.0
0,01/15/2022,7-Day Forecast,49,-103,7.36,11.99,7.66,4.01,-2.2,1.63,-3.78,-7.9,1022.29,0.0,0.2,14.67,28.71,Wind direction varies,0.53,84.0
0,01/15/2022,7-Day Forecast,48,-103,9.21,15.56,11.52,7.59,-0.23,5.8,2.38,-1.63,1021.86,0.0,0.13,13.75,27.9,Wind direction varies,0.53,88.0
0,01/15/2022,7-Day Forecast,47,-103,16.52,21.99,16.17,12.99,6.63,11.83,8.62,3.72,1020.86,0.0,0.08,14.05,30.76,Wind direction varies,0.53,96.0
0,01/15/2022,7-Day Forecast,46,-103,20.26,27.53,24.0,20.52,10.65,18.35,14.82,10.72,1020.29,0.0,0.09,16.16,29.73,Wind direction varies,0.53,66.0
0,01/15/2022,7-Day Forecast,45,-103,21.93,30.03,26.82,23.85,12.11,23.73,18.78,13.9,1019.86,0.0,0.13,16.29,28.94,Wind direction varies,0.53,69.0
0,01/15/2022,7-Day Forecast,44,-103,26.35,36.15,29.79,27.9,17.7,29.28,23.64,19.76,1018.43,0.0,0.01,17.49,26.49,Wind direction varies,0.53,70.0
0,01/15/2022,7-Day Forecast,43,-103,26.03,38.08,32.94,28.37,18.17,31.11,25.21,21.61,1018.43,0.0,0.01,15.01,24.3,Wind direction varies,0.53,70.0
0,01/15/2022,7-Day Forecast,42,-103,27.88,38.55,35.79,30.22,19.45,31.75,28.09,22.0,1018.29,0.0,0.02,17.37,28.04,Wind direction varies,0.53,70.0
0,01/15/2022,7-Day Forecast,41,-103,26.4,38.49,33.97,29.09,17.38,30.72,26.22,20.49,1018.71,0.0,0.09,15.86,30.18,Wind direction varies,0.53,44.0
0,01/15/2022,7-Day Forecast,40,-103,28.77,42.01,38.17,32.81,20.07,35.71,32.25,26.65,1018.14,0.0,0.04,16.25,28.54,Wind direction varies,0.53,45.0
0,01/15/2022,7-Day Forecast,39,-103,28.0,41.58,38.73,32.59,19.76,35.48,32.64,25.7,1018.0,0.0,0.0,18.72,29.09,Wind direction varies,0.53,45.0
0,01/15/2022,7-Day Forecast,38,-103,31.57,43.86,44.73,38.05,24.51,38.76,39.64,33.52,1018.71,0.0,0.0,14.05,22.09,Wind direction varies,0.53,29.0
0,01/15/2022,7-Day Forecast,37,-103,31.31,47.43,43.42,36.05,24.85,41.97,39.36,31.26,1017.43,0.01,0.0,17.27,26.34,Wind direction varies,0.53,21.0
0,01/15/2022,7-Day Forecast,36,-103,30.68,48.92,43.5,36.39,21.95,43.32,38.11,29.17,1017.71,0.0,0.0,18.01,29.0,Wind direction varies,0.53,14.0
0,01/15/2022,7-Day Forecast,35,-103,32.49,48.49,46.15,40.75,24.71,42.51,42.25,34.39,1018.14,0.01,0.01,19.12,33.66,Wind direction varies,0.53,31.0
0,01/15/2022,7-Day Forecast,34,-103,34.43,51.76,47.22,40.47,27.75,46.43,42.39,33.97,1018.57,0.04,0.01,20.06,33.73,Wind direction varies,0.53,33.0
0,01/15/2022,7-Day Forecast,33,-103,39.17,52.29,49.97,44.64,32.0,47.16,45.26,38.99,1019.29,0.05,0.0,20.57,30.59,Wind direction varies,0.53,32.0
0,01/15/2022,7-Day Forecast,32,-103,43.02,52.81,53.38,49.63,37.0,48.0,49.35,44.98,1020.29,0.08,0.0,19.86,30.53,Wind direction varies,0.53,46.0
0,01/15/2022,7-Day Forecast,31,-103,46.66,57.01,53.73,50.44,42.19,53.66,49.7,46.14,1019.86,0.1,0.0,17.42,24.53,Wind direction varies,0.53,66.0
0,01/15/2022,7-Day Forecast,30,-103,44.34,54.4,53.01,48.21,40.91,51.27,49.7,45.1,1020.57,0.24,0.0,16.43,22.54,Wind direction varies,0.53,60.0
0,01/15/2022,7-Day Forecast,29,-103,50.88,61.02,60.41,56.03,48.26,58.18,57.87,53.91,1020.14,0.01,0.0,9.91,12.61,Wind direction varies,0.53,53.0
0,01/15/2022,7-Day Forecast,49,-102,3.22,10.28,7.23,5.25,-7.75,-1.54,-4.07,-6.37,1022.71,0.0,0.21,13.67,28.38,Wind direction varies,0.53,71.0
0,01/15/2022,7-Day Forecast,48,-102,6.64,14.11,8.98,6.81,-1.14,3.77,-0.45,-4.34,1022.29,0.0,0.1,14.19,29.34,Wind direction varies,0.53,70.0
0,01/15/2022,7-Day Forecast,47,-102,12.92,19.58,15.67,13.26,6.01,8.53,8.61,4.76,1021.71,0.0,0.06,13.68,29.19,Wind direction varies,0.53,86.0
0,01/15/2022,7-Day Forecast,46,-102,16.02,22.65,19.87,16.74,6.69,13.14,11.17,7.46,1021.71,0.0,0.07,14.9,31.28,Wind direction varies,0.53,76.0
0,01/15/2022,7-Day Forecast,45,-102,19.68,28.42,24.95,22.34,9.63,18.6,16.37,12.41,1020.86,0.0,0.12,17.14,29.26,Wind direction varies,0.53,85.0
0,01/15/2022,7-Day Forecast,44,-102,23.6,32.36,29.55,26.12,13.94,24.16,23.08,16.79,1020.43,0.0,0.06,17.5,27.17,Wind direction varies,0.53,75.0
0,01/15/2022,7-Day Forecast,43,-102,26.14,33.23,31.0,27.74,17.95,24.0,22.69,19.02,1019.71,0.0,0.0,18.75,31.65,Wind direction varies,0.53,56.0
0,01/15/2022,7-Day Forecast,42,-102,26.98,35.08,33.64,29.2,17.48,26.64,25.26,20.6,1020.0,0.0,0.0,18.87,30.91,Wind direction varies,0.53,62.0
0,01/15/2022,7-Day Forecast,41,-102,26.7,38.36,37.03,29.72,17.84,31.45,30.04,21.9,1019.86,0.0,0.03,16.62,28.23,Wind direction varies,0.53,45.0
0,01/15/2022,7-Day Forecast,40,-102,28.88,42.01,39.79,35.93,20.17,36.1,34.03,29.2,1020.0,0.0,0.03,18.24,29.32,Wind direction varies,0.53,30.0
0,01/15/2022,7-Day Forecast,39,-102,28.02,41.39,38.98,33.73,18.73,34.46,32.96,25.73,1019.86,0.0,0.0,19.7,31.23,Wind direction varies,0.53,35.0
0,01/15/2022,7-Day Forecast,38,-102,30.84,43.53,43.76,36.74,22.44,37.67,39.68,30.8,1020.29,0.0,0.0,17.62,32.16,Wind direction varies,0.53,27.0
0,01/15/2022,7-Day Forecast,37,-102,31.21,44.9,44.59,37.78,22.55,37.9,39.39,31.2,1019.86,0.0,0.0,18.71,32.26,Wind direction varies,0.53,26.0
0,01/15/2022,7-Day Forecast,36,-102,32.1,46.87,45.17,38.39,23.57,40.16,40.4,31.53,1019.71,0.0,0.0,18.65,31.74,Wind direction varies,0.53,20.0
0,01/15/2022,7-Day Forecast,35,-102,32.8,47.69,46.99,40.03,25.01,41.01,41.9,33.85,1019.43,0.0,0.0,19.1,33.6,Wind direction varies,0.53,31.0
0,01/15/2022,7-Day Forecast,34,-102,35.23,49.96,48.45,40.95,27.88,44.31,43.42,35.07,1020.0,0.01,0.01,17.85,31.3,Wind direction varies,0.53,30.0
0,01/15/2022,7-Day Forecast,33,-102,39.31,50.72,51.39,45.05,32.46,45.83,47.0,40.08,1020.43,0.05,0.0,18.37,30.11,Wind direction varies,0.53,41.0
0,01/15/2022,7-Day Forecast,32,-102,41.76,52.4,52.6,47.38,35.82,47.64,48.26,42.72,1021.14,0.11,0.0,18.78,31.58,Wind direction varies,0.53,50.0
0,01/15/2022,7-Day Forecast,31,-102,44.95,55.17,54.09,49.2,40.77,50.77,49.77,44.86,1021.29,0.11,0.0,16.3,25.83,Wind direction varies,0.53,64.0
0,01/15/2022,7-Day Forecast,30,-102,48.26,58.56,58.18,52.51,45.29,55.74,54.7,48.41,1021.43,0.14,0.0,17.16,23.91,Wind direction varies,0.53,51.0
0,01/15/2022,7-Day Forecast,49,-101,-2.34,8.44,5.82,3.79,-12.55,-2.93,-3.21,-7.87,1022.71,0.0,0.24,12.68,25.74,Wind direction varies,0.53,73.0
0,01/15/2022,7-Day Forecast,48,-101,6.69,12.85,9.06,7.87,-3.91,1.03,-2.2,-3.56,1022.29,0.0,0.17,15.68,30.85,Wind direction varies,0.53,72.0
0,01/15/2022,7-Day Forecast,47,-101,8.29,16.75,12.29,10.44,0.83,7.01,3.52,1.81,1022.57,0.0,0.06,14.26,28.74,Wind direction varies,0.53,76.0
0,01/15/2022,7-Day Forecast,46,-101,13.38,21.67,18.43,17.16,3.74,11.59,9.21,8.78,1022.14,0.0,0.02,15.49,29.84,Wind direction varies,0.53,84.0
0,01/15/2022,7-Day Forecast,45,-101,15.88,26.31,22.98,19.15,6.82,15.81,14.16,9.4,1021.57,0.0,0.09,17.51,28.87,Wind direction varies,0.53,79.0
0,01/15/2022,7-Day Forecast,44,-101,21.65,30.85,27.76,24.81,12.82,21.89,19.82,16.92,1021.29,0.0,0.11,15.11,26.11,Wind direction varies,0.53,67.0
0,01/15/2022,7-Day Forecast,43,-101,25.28,32.15,30.65,27.9,16.87,23.17,21.31,19.64,1020.86,0.0,0.03,18.56,32.26,Wind direction varies,0.53,60.0
0,01/15/2022,7-Day Forecast,42,-101,25.72,35.23,33.32,28.46,15.82,26.45,25.17,20.28,1020.43,0.0,0.0,19.87,32.93,Wind direction varies,0.53,55.0
0,01/15/2022,7-Day Forecast,41,-101,25.98,36.88,36.66,31.72,16.21,29.79,29.49,23.01,1021.0,0.0,0.0,19.22,31.71,Wind direction varies,0.53,43.0
0,01/15/2022,7-Day Forecast,40,-101,26.75,40.21,39.19,34.77,17.55,33.84,34.58,27.52,1021.14,0.0,0.0,18.15,29.8,Wind direction varies,0.53,32.0
0,01/15/2022,7-Day Forecast,39,-101,27.18,40.26,39.4,35.11,17.67,32.69,33.58,27.95,1021.29,0.0,0.0,19.43,33.15,Wind direction varies,0.53,35.0
0,01/15/2022,7-Day Forecast,38,-101,27.43,43.74,41.11,35.35,18.76,37.07,36.61,28.46,1021.0,0.0,0.0,18.05,31.21,Wind direction varies,0.53,28.0
0,01/15/2022,7-Day Forecast,37,-101,29.04,44.83,43.65,36.63,20.04,37.91,38.09,29.48,1020.86,0.0,0.0,19.9,30.95,Wind direction varies,0.53,27.0
0,01/15/2022,7-Day Forecast,36,-101,30.43,47.15,45.11,36.49,23.62,40.63,39.97,31.39,1020.43,0.0,0.0,18.81,28.91,Wind direction varies,0.53,29.0
0,01/15/2022,7-Day Forecast,35,-101,30.91,46.93,45.76,37.55,25.04,40.27,39.92,30.72,1020.57,0.0,0.0,18.6,31.71,Wind direction varies,0.53,37.0
0,01/15/2022,7-Day Forecast,34,-101,35.7,49.37,47.83,41.47,28.52,43.29,42.21,35.41,1020.57,0.0,0.0,19.42,32.32,Wind direction varies,0.53,30.0
0,01/15/2022,7-Day Forecast,33,-101,39.15,51.3,52.29,45.77,32.58,46.94,47.58,40.94,1021.0,0.02,0.0,19.34,30.08,Wind direction varies,0.53,33.0
0,01/15/2022,7-Day Forecast,32,-101,40.79,52.52,52.01,46.93,34.74,48.09,47.4,41.86,1021.0,0.04,0.0,20.01,30.97,Wind direction varies,0.53,48.0
0,01/15/2022,7-Day Forecast,31,-101,43.21,53.41,53.63,47.76,37.47,49.34,49.44,42.51,1021.29,0.04,0.0,18.88,30.94,Wind direction varies,0.53,48.0
0,01/15/2022,7-Day Forecast,30,-101,44.75,57.21,56.13,50.27,40.69,54.16,52.79,46.35,1021.57,0.09,0.0,15.82,25.1,Wind direction varies,0.53,49.0
0,01/15/2022,7-Day Forecast,29,-101,48.81,61.17,59.53,54.08,46.02,58.27,56.13,50.3,1021.43,0.32,0.0,15.46,20.08,Wind direction varies,0.53,47.0
0,01/15/2022,7-Day Forecast,49,-100,-0.4,7.27,5.51,4.64,-12.39,-4.68,-6.42,-7.57,1022.14,0.0,0.3,14.31,32.99,Wind direction varies,0.53,78.0
0,01/15/2022,7-Day Forecast,48,-100,0.37,8.98,6.51,4.59,-11.2,-3.38,-3.61,-6.91,1023.14,0.0,0.25,14.46,31.0,Wind direction varies,0.53,73.0
0,01/15/2022,7-Day Forecast,47,-100,4.11,12.57,8.29,5.88,-6.41,2.49,-2.0,-3.71,1023.0,0.0,0.09,14.23,29.32,Wind direction varies,0.53,65.0
0,01/15/2022,7-Day Forecast,46,-100,8.84,16.05,12.55,8.37,-0.0,6.9,1.74,-1.56,1023.0,0.0,0.01,15.02,29.7,Wind direction varies,0.53,75.0
0,01/15/2022,7-Day Forecast,45,-100,14.26,23.1,21.3,17.67,4.96,13.31,11.51,8.63,1022.57,0.0,0.05,14.96,29.09,Wind direction varies,0.53,74.0
0,01/15/2022,7-Day Forecast,44,-100,18.14,28.07,26.49,22.8,9.67,18.22,17.14,14.15,1022.29,0.0,0.1,16.28,27.47,Wind direction varies,0.53,62.0
0,01/15/2022,7-Day Forecast,43,-100,21.48,30.99,29.44,26.23,12.44,22.01,20.04,17.95,1021.71,0.0,0.09,15.86,29.16,Wind direction varies,0.53,61.0
0,01/15/2022,7-Day Forecast,42,-100,25.31,33.4,33.33,30.17,15.8,25.48,24.36,21.74,1021.86,0.0,0.0,18.89,31.75,Wind direction varies,0.53,52.0
0,01/15/2022,7-Day Forecast,41,-100,22.62,36.3,35.49,30.11,13.5,28.54,28.29,21.51,1021.71,0.0,0.0,18.29,32.8,Wind direction varies,0.53,46.0
0,01/15/2022,7-Day Forecast,40,-100,25.55,38.79,38.54,34.05,16.51,31.24,33.54,26.3,1022.0,0.0,0.0,17.71,29.83,Wind direction varies,0.53,34.0
0,01/15/2022,7-Day Forecast,39,-100,26.8,39.41,39.33,35.12,17.76,31.51,34.7,28.01,1022.14,0.0,0.0,18.16,31.59,Wind direction varies,0.53,37.0
0,01/15/2022,7-Day Forecast,38,-100,27.29,41.18,40.27,35.32,18.12,33.61,34.34,28.34,1021.86,0.0,0.0,19.76,32.73,Wind direction varies,0.53,34.0
0,01/15/2022,7-Day Forecast,37,-100,28.59,43.95,43.06,35.86,20.73,37.21,37.75,30.65,1022.0,0.0,0.0,17.36,29.87,Wind direction varies,0.53,33.0
0,01/15/2022,7-Day Forecast,36,-100,29.02,44.81,42.5,35.0,21.36,37.95,35.98,27.76,1021.29,0.0,0.0,19.02,34.87,Wind direction varies,0.53,39.0
0,01/15/2022,7-Day Forecast,35,-100,33.15,46.4,45.27,38.72,26.45,40.39,39.54,31.69,1021.43,0.0,0.0,17.69,32.89,Wind direction varies,0.53,43.0
0,01/15/2022,7-Day Forecast,34,-100,36.14,50.31,49.37,43.39,29.5,45.32,44.18,37.3,1021.14,0.0,0.0,18.29,30.53,Wind direction varies,0.53,35.0
0,01/15/2022,7-Day Forecast,33,-100,39.29,51.75,52.71,46.93,33.37,47.39,48.51,42.21,1021.29,0.0,0.0,17.17,27.9,Wind direction varies,0.53,31.0
0,01/15/2022,7-Day Forecast,32,-100,40.52,53.04,52.1,47.45,34.83,48.89,47.87,42.61,1021.29,0.01,0.0,18.81,31.0,Wind direction varies,0.53,39.0
0,01/15/2022,7-Day Forecast,31,-100,42.89,54.0,52.7,47.43,37.0,49.94,48.33,42.05,1021.29,0.01,0.0,18.21,31.13,Wind direction varies,0.53,42.0
0,01/15/2022,7-Day Forecast,30,-100,42.16,56.68,51.65,47.03,36.47,52.84,47.45,42.65,1020.86,0.13,0.0,16.68,28.06,Wind direction varies,0.53,41.0
0,01/15/2022,7-Day Forecast,29,-100,48.26,61.33,58.86,53.78,45.19,58.63,55.35,50.24,1021.14,0.62,0.0,14.08,22.44,Wind direction varies,0.53,51.0
0,01/15/2022,7-Day Forecast,49,-99,-1.8,4.26,3.63,1.18,-13.95,-7.64,-8.26,-10.58,1022.86,0.0,0.4,14.15,32.13,Wind direction varies,0.53,69.0
0,01/15/2022,7-Day Forecast,48,-99,-1.46,7.94,5.49,4.44,-13.63,-3.99,-6.49,-7.13,1023.14,0.0,0.26,13.9,30.06,Wind direction varies,0.53,65.0
0,01/15/2022,7-Day Forecast,47,-99,2.78,11.04,7.74,6.17,-8.75,-0.49,-4.33,-5.58,1023.14,0.0,0.12,15.02,31.43,Wind direction varies,0.53,63.0
0,01/15/2022,7-Day Forecast,46,-99,4.62,12.51,8.7,6.18,-6.3,2.88,-3.26,-5.21,1023.43,0.0,0.0,16.19,33.48,Wind direction varies,0.53,61.0
0,01/15/2022,7-Day Forecast,45,-99,12.52,21.35,20.13,16.84,3.29,11.92,8.67,7.5,1023.14,0.0,0.0,14.97,27.57,Wind direction varies,0.53,65.0
0,01/15/2022,7-Day Forecast,44,-99,14.39,24.43,24.05,21.19,6.94,15.06,13.48,11.05,1023.43,0.0,0.09,15.21,27.23,Wind direction varies,0.53,59.0
0,01/15/2022,7-Day Forecast,43,-99,18.78,27.98,27.12,24.3,10.21,18.72,17.03,14.72,1023.14,0.0,0.11,16.51,29.82,Wind direction varies,0.53,59.0
0,01/15/2022,7-Day Forecast,42,-99,22.11,29.89,31.12,27.07,12.15,21.89,22.0,17.24,1022.86,0.0,0.03,18.51,32.12,Wind direction varies,0.53,62.0
0,01/15/2022,7-Day Forecast,41,-99,20.88,35.5,34.6,29.29,11.41,27.22,27.56,20.66,1022.57,0.0,0.0,17.94,31.11,Wind direction varies,0.53,49.0
0,01/15/2022,7-Day Forecast,40,-99,22.93,36.43,35.98,32.12,13.14,28.02,31.19,24.08,1022.86,0.0,0.0,17.8,30.5,Wind direction varies,0.53,39.0
0,01/15/2022,7-Day Forecast,39,-99,25.19,39.04,38.88,33.98,16.53,31.07,33.56,27.72,1022.86,0.0,0.0,16.59,29.85,Wind direction varies,0.53,39.0
0,01/15/2022,7-Day Forecast,38,-99,25.44,40.18,38.48,33.07,15.78,32.37,32.19,27.23,1022.14,0.0,0.0,18.46,32.7,Wind direction varies,0.53,48.0
0,01/15/2022,7-Day Forecast,37,-99,28.41,41.03,40.66,34.73,20.24,33.98,34.61,28.86,1022.57,0.0,0.0,16.23,31.45,Wind direction varies,0.53,40.0
0,01/15/2022,7-Day Forecast,36,-99,28.56,43.84,40.89,33.6,21.04,36.99,34.09,25.8,1021.86,0.0,0.0,17.92,32.71,Wind direction varies,0.53,54.0
0,01/15/2022,7-Day Forecast,35,-99,32.53,45.5,43.82,38.47,26.88,39.5,38.15,31.68,1022.0,0.0,0.0,16.31,30.56,Wind direction varies,0.53,51.0
0,01/15/2022,7-Day Forecast,34,-99,35.41,48.82,47.91,42.25,28.6,44.18,42.72,36.39,1021.71,0.0,0.0,16.44,29.86,Wind direction varies,0.53,43.0
0,01/15/2022,7-Day Forecast,33,-99,38.14,51.14,50.94,46.1,31.81,46.84,46.36,40.84,1021.71,0.0,0.0,16.51,28.92,Wind direction varies,0.53,32.0
0,01/15/2022,7-Day Forecast,32,-99,39.83,51.89,51.92,47.17,33.37,47.4,47.5,42.03,1021.43,0.0,0.0,17.8,31.74,Wind direction varies,0.53,34.0
0,01/15/2022,7-Day Forecast,31,-99,41.69,54.24,52.35,47.65,35.92,49.98,48.19,42.46,1021.29,0.02,0.0,17.5,30.39,Wind direction varies,0.53,43.0
0,01/15/2022,7-Day Forecast,30,-99,42.89,56.96,52.27,47.89,37.91,52.99,47.99,43.33,1021.0,0.29,0.0,18.28,30.52,Wind direction varies,0.53,44.0
